Date & Time,   System Log,   Charge MOS Status,   Discharge MOS Status,   Balance Status,   Heating Status,   Max Cell Voltage No,   Min Cell Voltage No,   Max Cell Voltage,   Min Cell Voltage,   Battery Voltage,   Battery Current,   SOC Cap. Remain,   SOC Full Charge Cap.,   Max Temp,   Min Temp,   Temp MOS,   Heat Current
2025-11-20 10:34:51,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   5,   6,   3.5,   3.5,   45.2,   0.0,   1.4,   3.0,   24,   23,   24,   0.0
2025-11-20 10:34:57,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   5,   8,   3.5,   3.5,   45.3,   0.0,   1.4,   3.0,   24,   23,   24,   0.0
2025-11-20 10:35:03,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   3,   10,   3.5,   3.5,   45.2,   0.0,   1.4,   3.0,   24,   23,   24,   0.0
2025-11-20 10:35:09,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   6,   8,   3.5,   3.5,   45.3,   0.0,   1.4,   3.0,   24,   23,   24,   0.0
2025-11-20 10:35:15,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   5,   8,   3.5,   3.5,   45.2,   0.0,   1.4,   3.0,   24,   23,   24,   0.0
2025-11-20 10:35:21,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   5,   8,   3.5,   3.5,   45.2,   0.0,   1.4,   3.0,   24,   23,   24,   0.0
2025-11-20 10:35:21,   Button to turn it off,   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   5,   8,   3.5,   3.5,   45.2,   0.0,   1.4,   3.0,   24,   23,   24,   0.0
2020-01-01 00:00:00,   Boot,   CHG OFF,   DSG OFF,   BALANCE OFF,   HEAT OFF,   0,   0,   0.0,   0.0,   0.0,   0.0,   1.4,   3.0,   0,   0,   0,   0.0
2020-01-01 00:00:04,   Time calibration,   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   9,   6,   3.5,   3.5,   45.2,   0.0,   1.4,   3.0,   24,   23,   24,   0.0
2025-11-20 10:35:36,   Time calibration,   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   9,   6,   3.5,   3.5,   45.2,   0.0,   1.4,   3.0,   24,   23,   24,   0.0
2025-11-20 10:35:38,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   9,   6,   3.5,   3.5,   45.2,   0.0,   1.4,   3.0,   24,   23,   24,   0.0
2025-11-20 10:35:44,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   9,   6,   3.5,   3.5,   45.2,   0.0,   1.4,   3.0,   24,   23,   24,   0.0
2025-11-20 10:35:50,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   9,   6,   3.5,   3.5,   45.2,   0.0,   1.4,   3.0,   24,   23,   24,   0.0
2025-11-20 10:35:55,   APP close discharge,   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   9,   6,   3.5,   3.5,   45.2,   0.0,   1.4,   3.0,   24,   23,   24,   0.0
2025-11-20 10:35:56,   Unknown Log Code [0],   CHG ON,   DSG OFF,   BALANCE ON,   HEAT OFF,   9,   6,   3.5,   3.5,   45.2,   0.0,   1.4,   3.0,   24,   23,   24,   0.0
2025-11-20 10:36:16,   Button to turn it off,   CHG ON,   DSG OFF,   BALANCE ON,   HEAT OFF,   5,   8,   3.5,   3.5,   45.2,   0.0,   1.4,   3.0,   24,   23,   24,   0.0
2020-01-01 00:00:00,   Boot,   CHG OFF,   DSG OFF,   BALANCE OFF,   HEAT OFF,   0,   0,   0.0,   0.0,   0.0,   0.0,   1.4,   3.0,   0,   0,   0,   0.0
2020-01-01 00:00:43,   Time calibration,   CHG ON,   DSG OFF,   BALANCE OFF,   HEAT OFF,   12,   8,   3.5,   3.5,   45.2,   0.0,   1.4,   3.0,   24,   23,   24,   0.0
2025-11-20 10:37:31,   Time calibration,   CHG ON,   DSG OFF,   BALANCE OFF,   HEAT OFF,   12,   8,   3.5,   3.5,   45.2,   0.0,   1.4,   3.0,   24,   23,   24,   0.0
2025-11-20 10:45:54,   APP open discharge,   CHG ON,   DSG OFF,   BALANCE ON,   HEAT OFF,   4,   12,   3.5,   3.5,   45.2,   0.0,   1.4,   3.0,   23,   23,   25,   0.0
2025-11-20 12:08:28,   Time calibration,   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   11,   3.5,   3.4,   44.9,   0.0,   1.4,   3.0,   23,   23,   27,   0.0
2025-11-20 12:08:28,   Time calibration,   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   12,   11,   3.5,   3.4,   44.9,   0.0,   1.4,   3.0,   23,   23,   27,   0.0
2025-11-20 12:10:31,   Time calibration,   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   8,   1,   3.5,   3.5,   44.8,   0.0,   1.4,   3.0,   23,   23,   27,   0.0
2025-11-20 12:10:31,   Time calibration,   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   8,   1,   3.5,   3.5,   44.8,   0.0,   1.4,   3.0,   23,   23,   27,   0.0
2025-11-20 15:10:11,   Time calibration,   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   3,   2,   3.0,   3.0,   39.1,   0.0,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:10:12,   Time calibration,   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   3,   2,   3.0,   3.0,   39.1,   0.0,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:12:20,   APP close discharge,   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   4,   10,   3.0,   3.0,   39.1,   0.0,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:12:38,   APP close charge,   CHG ON,   DSG OFF,   BALANCE ON,   HEAT OFF,   9,   0,   3.0,   3.0,   39.2,   0.0,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:13:12,   APP open discharge,   CHG OFF,   DSG OFF,   BALANCE ON,   HEAT OFF,   9,   11,   3.0,   3.0,   39.2,   0.0,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:13:12,   APP open charge,   CHG OFF,   DSG ON,   BALANCE ON,   HEAT OFF,   9,   11,   3.0,   3.0,   39.2,   0.0,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:18:54,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   0,   3.0,   3.0,   38.7,   -1.1,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:19:00,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   2,   4,   2.9,   2.9,   38.1,   -0.9,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:19:06,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   2,   5,   3.0,   3.0,   38.5,   0.0,   1.1,   3.0,   23,   23,   27,   0.0
2025-11-20 15:19:12,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   1,   2.9,   2.9,   37.8,   -0.7,   1.1,   3.0,   23,   23,   27,   0.0
2025-11-20 15:19:18,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   3,   5,   3.0,   2.9,   38.3,   0.0,   1.1,   3.0,   23,   23,   27,   0.0
2025-11-20 15:19:24,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   10,   1,   2.9,   2.9,   38.0,   -0.4,   1.1,   3.0,   23,   23,   27,   0.0
2025-11-20 15:19:30,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   0,   2.9,   2.9,   38.1,   0.0,   1.1,   3.0,   23,   23,   27,   0.0
2025-11-20 15:19:36,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   10,   0,   2.9,   2.9,   37.3,   -0.9,   1.1,   3.0,   23,   23,   27,   0.0
2025-11-20 15:19:42,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   6,   11,   2.9,   2.9,   37.8,   0.0,   1.1,   3.0,   23,   23,   27,   0.0
2025-11-20 15:19:48,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   11,   2.9,   2.9,   37.8,   -0.9,   1.1,   3.0,   23,   23,   27,   0.0
2025-11-20 15:19:54,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   3,   11,   2.9,   2.9,   37.3,   -0.9,   1.1,   3.0,   23,   23,   27,   0.0
2025-11-20 15:20:00,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   3,   5,   2.9,   2.9,   37.8,   -0.3,   1.1,   3.0,   23,   23,   27,   0.0
2025-11-20 15:20:06,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   3,   7,   2.9,   2.9,   37.2,   -0.1,   1.1,   3.0,   23,   23,   27,   0.0
2025-11-20 15:20:12,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   5,   2.9,   2.9,   37.7,   0.0,   1.1,   3.0,   23,   23,   27,   0.0
2025-11-20 15:20:18,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   1,   10,   2.9,   2.9,   37.5,   -0.6,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:20:24,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   10,   11,   2.9,   2.9,   37.6,   0.0,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:20:30,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   10,   2.8,   2.8,   36.9,   -1.1,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:20:36,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   6,   5,   2.9,   2.8,   37.2,   -0.1,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:20:42,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   12,   2.9,   2.9,   37.3,   -0.6,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:20:48,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   11,   5,   2.8,   2.8,   36.9,   -0.8,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:20:54,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   6,   11,   2.9,   2.9,   37.4,   -0.1,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:21:00,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   5,   2.8,   2.8,   36.7,   0.0,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:21:06,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   2,   11,   2.9,   2.9,   37.4,   0.0,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:21:12,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   5,   2.9,   2.8,   37.2,   -0.6,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:21:18,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   11,   2.9,   2.9,   37.2,   0.0,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:21:24,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   5,   2.8,   2.8,   36.4,   -1.0,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:21:30,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   1,   12,   2.8,   2.8,   36.8,   -0.1,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:21:36,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   5,   2.9,   2.8,   37.1,   -0.5,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:21:42,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   7,   2.8,   2.8,   36.7,   -0.8,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:21:48,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   2,   5,   2.9,   2.9,   37.1,   0.0,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:21:54,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   6,   1,   2.8,   2.8,   36.4,   0.0,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:22:00,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   2,   0,   2.9,   2.8,   37.1,   0.0,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:22:06,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   2,   5,   2.8,   2.8,   36.9,   -0.7,   1.1,   3.0,   24,   23,   27,   0.0
2025-11-20 15:22:12,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   12,   5,   2.8,   2.8,   37.0,   0.0,   0.0,   3.0,   24,   23,   27,   0.0
2025-11-20 15:22:18,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   5,   2.8,   2.8,   36.1,   -0.9,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:22:24,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   10,   5,   2.8,   2.8,   36.7,   -0.1,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:22:30,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   2,   0,   2.8,   2.8,   36.8,   -0.3,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:22:36,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   5,   2.8,   2.8,   36.3,   -0.9,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:22:42,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   5,   2.8,   2.8,   36.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:22:48,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   5,   2.8,   2.8,   36.3,   -0.3,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:22:54,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   10,   2.8,   2.8,   36.8,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:22:59,   Cell 01 over discharge protection,   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   5,   2.8,   2.8,   36.3,   -1.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:23:00,   Unknown Log Code [0],   CHG ON,   DSG OFF,   BALANCE OFF,   HEAT OFF,   4,   5,   2.8,   2.8,   36.9,   -0.9,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:23:05,   Cell undervoltage protection is released,   CHG ON,   DSG OFF,   BALANCE OFF,   HEAT OFF,   1,   0,   2.9,   2.9,   37.1,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:23:06,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   12,   11,   2.8,   2.8,   37.0,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:23:12,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   6,   0,   2.9,   2.9,   37.2,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:23:12,   Cells Count Incorrect,   CHG OFF,   DSG OFF,   BALANCE OFF,   HEAT OFF,   6,   0,   2.9,   2.9,   34.3,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:23:18,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   7,   0,   2.9,   2.9,   37.2,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:23:24,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   7,   0,   2.9,   2.9,   37.2,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:23:30,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   7,   0,   2.9,   2.9,   37.2,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:23:36,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   7,   0,   2.9,   2.9,   37.5,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:23:42,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   11,   2.9,   2.9,   37.5,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:23:48,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   5,   2.9,   2.9,   37.6,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:23:54,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   11,   2.9,   2.9,   37.6,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:24:00,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   5,   2.9,   2.9,   37.6,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:24:06,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   7,   2.9,   2.9,   37.6,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:24:12,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   5,   2.9,   2.9,   37.7,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:24:18,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   5,   2.9,   2.9,   37.7,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:24:24,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   5,   2.9,   2.9,   37.7,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:24:30,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   10,   2.9,   2.9,   37.8,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:24:36,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   10,   2.9,   2.9,   37.8,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:24:42,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   5,   2.9,   2.9,   37.8,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:24:48,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   5,   2.9,   2.9,   37.8,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:24:54,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   11,   2.9,   2.9,   37.8,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:25:00,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   6,   2.9,   2.9,   37.8,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:25:06,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   8,   2.9,   2.9,   37.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:25:12,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   10,   11,   2.9,   2.9,   37.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:25:18,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   5,   2.9,   2.9,   37.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:25:24,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   11,   2.9,   2.9,   37.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:25:30,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   2,   11,   2.9,   2.9,   37.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:25:36,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   4,   11,   2.9,   2.9,   37.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:25:42,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   11,   2.9,   2.9,   37.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:25:48,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   11,   5,   2.9,   2.9,   37.9,   0.0,   0.0,   3.0,   23,   23,   26,   0.0
2025-11-20 15:25:54,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   10,   6,   2.9,   2.9,   37.9,   0.0,   0.0,   3.0,   23,   23,   26,   0.0
2025-11-20 15:26:00,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   12,   2.9,   2.9,   37.9,   0.0,   0.0,   3.0,   23,   23,   26,   0.0
2025-11-20 15:26:06,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   1,   2.9,   2.9,   38.0,   0.0,   0.0,   3.0,   23,   23,   26,   0.0
2025-11-20 15:26:12,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   6,   11,   2.9,   2.9,   38.0,   0.0,   0.0,   3.0,   23,   23,   26,   0.0
2025-11-20 15:26:18,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   7,   11,   2.9,   2.9,   37.9,   0.0,   0.0,   3.0,   23,   23,   26,   0.0
2025-11-20 15:26:24,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   10,   2.9,   2.9,   38.0,   0.0,   0.0,   3.0,   23,   23,   26,   0.0
2025-11-20 15:26:30,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   11,   2.9,   2.9,   38.0,   0.0,   0.0,   3.0,   23,   23,   26,   0.0
2025-11-20 15:26:36,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE OFF,   HEAT OFF,   0,   6,   2.9,   2.9,   38.0,   0.0,   0.0,   3.0,   23,   23,   26,   0.0
2020-01-01 00:00:00,   Boot,   CHG OFF,   DSG OFF,   BALANCE OFF,   HEAT OFF,   0,   0,   0.0,   0.0,   0.0,   0.0,   0.0,   3.0,   0,   0,   0,   0.0
2020-01-01 00:00:06,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   2,   3.5,   3.1,   41.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2020-01-01 00:00:10,   Time calibration,   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   2,   3.5,   3.1,   42.0,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:33:14,   Time calibration,   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   2,   3.5,   3.1,   42.0,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:33:16,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   2,   3.5,   3.1,   41.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:33:22,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   2,   3.5,   3.1,   41.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:33:28,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   7,   3.5,   3.2,   41.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:33:34,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   2,   3.5,   3.2,   41.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:33:40,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   7,   3.5,   3.1,   41.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:33:46,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   2,   3.5,   3.1,   41.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:33:52,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   2,   3.5,   3.1,   41.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:33:58,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   2,   3.5,   3.1,   41.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:34:04,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   7,   3.5,   3.2,   41.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:34:10,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   7,   3.5,   3.1,   41.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:34:16,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   7,   3.5,   3.1,   41.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:34:22,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   2,   3.5,   3.1,   41.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:34:28,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   2,   3.5,   3.2,   41.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
2025-11-20 15:34:34,   Unknown Log Code [0],   CHG ON,   DSG ON,   BALANCE ON,   HEAT OFF,   11,   2,   3.5,   3.2,   41.9,   0.0,   0.0,   3.0,   24,   23,   26,   0.0
